address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SE/037,"Cordingley Street, Holmewood",419289.587,430348.2182,,0.87,not owned by a public authority,,not permissioned,,,,32,,39,,"Level vacant Land, partly used for storage and disused 3 storey building.",01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SE/042,"496 Leeds Road, Bradford Moor",417446.7883,432883.441,,0.78,not owned by a public authority,,not permissioned,,,,29,,35,,"Building with residential potential, but could also be used for mixed development subject to permissions. The landowners intentions are unknown",01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SE/074,"New Industry mill, Factory Street, Dudley Hill",418079.6586,430901.9893,,0.45,not owned by a public authority,,not permissioned,,,,17,,20,,This site could be suitable for residential or commercial development subject to design,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SE/082,"Coates Terrace/Manchester Road, Bowling",415918.7943,431516.2729,,0.16,unknown ownership,,not permissioned,,,,7,,8,,Cleared site which recently had permission but this has expired. The site is below the site threshold but could accommodate at least 7 homes,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SE/083,"De Lacy Mews/Tong Street, Dudley Hill",418416.062,430609.0864,,0.12,unknown ownership,,not permissioned,,,,5,,6,,Site which has developer interest and has the capacity to come forward in the short term for at least 5 units,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SE/084,"Rooley Lane, Bowling",415821.5338,430286.5567,,0.26,not owned by a public authority,,permissioned,,,,6,,0,,Details submitted and approved in April 2016 suggesting some development may have begun,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SE/086,"200-206 Leeds Road, Barkerend",417099.2176,432952.8667,,0.2,not owned by a public authority,,permissioned,,,,10,,20,,Further potential for residential development on the land which is unused,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SE/089,"Tennis Avenue, Holmewood",419085.4897,430378.6667,,0.23,not owned by a public authority,,pending decision,,,,9,,11,,An application for 11 dwellings is pending consideration.,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SE/102,"Grayswood Drive, Holmewood",418863.4116,431400.4859,,0.41,owned by a public authority,,not permissioned,,,,15,,19,,Former developed site surrounded by residential development. The site is identified within the Holmewood & Tong Neighbourhood Development Plan.,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SE/114,"Somerton Drive, Holmewood",419059.9483,430677.7824,,0.27,owned by a public authority,,not permissioned,,,,8,,11,,Unused land formerly site of flats,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SE/133,"Low Moor Community Centre, Terry Road, Low Moor",416307.0144,428368.1703,,0.1,not owned by a public authority,,permissioned,,,,5,,0,,Details approved in November 2016,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SE/140,"Coop Place, West Bowling",417339.2922,430250.4465,,0.31,unknown ownership,,not permissioned,,,,9,,12,,Site which had outline planning permission which has since expired. The owners intentions are not currently known.,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SE/142,"Flockton Road, East Bowling",417374.9981,431496.0207,,0.63,owned by a public authority,,permissioned,,,,30,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SE/143,"Flockton Road, East Bowling",417464.3907,431355.9044,,0.48,owned by a public authority,,permissioned,,,,16,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SE/168,"Adelaide Street/Duncan Street, Little Horton",416410.7112,432414.0792,,0.05,not owned by a public authority,,permissioned,,,,14,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SE/175,"New Augustus House and Trust House, Filey Street, City Centre",416920.8255,432798.2846,,0.86,not owned by a public authority,,permissioned,,,,100,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SH/011,"Salts Mill Road, Saltaire, Shipley",414336.6914,437960.0579,,1.79,unknown ownership,,not permissioned,,,,66,,80,,Office development which has residential development potential but which is also suitable retained for its current use,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SH/017,"Lower Holme Mill, Otley Road, Shipley",415349.4942,438125.6869,,0.22,unknown ownership,,not permissioned,,,,9,,11,,Remaining land from retail development adjacent to existing residential development. The site is suitable for residential development but the owners current intentions are not known. The site can be developed for at least 9 units,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SH/019,"Carr Lane, Shipley",415399.9543,437422.3348,,1.25,unknown ownership,,not permissioned,,,,46,,56,,Planning permission has now expired and the owners current intentions are not known,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SH/042,"Queens Road/Ferncliffe Road, Saltaire",413717.6483,437602.4338,,0.93,mixed ownership,,not permissioned,,,,43,,83,,Cleared site with expired permission for 45 elderly apartments and 20 intermediate units. The site is available and can come forward with anew permission,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SH/045,"The Old School Building, Wrose Brow Road, Shipley",415677.8461,437632.0991,,0.22,not owned by a public authority,,permissioned,,,,10,,0,,Details pending consideration,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SH/049,"Saltaire Road, Saltaire",413986.3761,437761.1253,,0.23,not owned by a public authority,,permissioned,,,,11,,0,,Details pending consideration,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SH/051,"Leeds Road/Thackley Old Road, Windhill",415507.6724,437664.7605,,0.01,not owned by a public authority,,permissioned,,,,5,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SI/020,"Keighley Road, Silsden",403936.7165,445831.4449,,4.51,not owned by a public authority,,pending decision,,,,139,,169,,Site with pending application for residential development. The southern part of the site is affected by flood zones 3a and 2 but this is not expected to prevent the development of the site.,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,ST/020,"Former nurses accomodation, north of Airedale hospital",402401.1748,444776.6181,,1.4,owned by a public authority,,not permissioned,,,,38,,50,,Site submitted for consideration by owner as land which is surplus to requirements. The land would be suitable for residential development subject to permissions,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/031,"Horton Park Avenue, Little Horton",415535.8907,431938.8992,,0.59,owned by a public authority,,not permissioned,,,,27,,53,,Planning approval on the site has now expired. The site is still suitable for development but the owners intentions are not fully known,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/035A,"Thornton Road/Mumby Street, Girlington",413421.4614,433277.2572,,4.37,not owned by a public authority,,not permissioned,,,,98,,131,,Permission for 125 units has technically expired although details were approved in May 2016,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/035B,"Thornton Road, Girlington",413509.5065,433345.114,,2.45,not owned by a public authority,,not permissioned,,,,75,,92,,Remaining part of SW/035. The site is suitable for residential use subject to an acceptable application coming forward,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/036,"Cottam Avenue, Great Horton",414871.2968,432747.6446,,1.55,not owned by a public authority,,permissioned,,,,57,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/043,"Little Horton Lane, Little Horton",415577.3355,431495.9386,,1.08,not owned by a public authority,,not permissioned,,,,40,,48,,Level site with rubble surface and some grass. The owners intentions are presently unknown but the site could come forward for residential subject to an acceptable application,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/047,"Between Clayton Lane and Lister Arms, Little Horton",416062.5977,431878.0478,,0.52,owned by a public authority,,not permissioned,,,,47,,117,,There has been recent developer interest in the site. A high density development would be best suited to the site,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/048,"Junction with Park Road, Manchester Road, Little Horton",416312.2818,432375.0355,,0.79,mixed ownership,,not permissioned,,,,71,,178,,Revised site with expired permission for large scale apartment development. The neighbouring site has a pending detailed application for 575 apartments. The owner is expected to bring the site forward for development,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/049,"Park Road, Little Horton",416214.0758,432315.7755,,1.44,not owned by a public authority,,pending decision,,,,575,,575,,Application is pending for 575 unit scheme. The site boundary has been revised  to the application currently under consideration. Expected site yield from the current application is most realistic,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/061A,"Northside Road, Girlington",414223.6475,432970.7463,,5.3,not owned by a public authority,,permissioned,,,,220,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/061B,"Northside Road, Girlington",413956.2115,432945.7402,,4.47,not owned by a public authority,,not permissioned,,,,137,,168,,The site was covered by a permission which extended across  neighbouring SW/061A but has now expired. The owner is understood to be taking steps to bring the site forward under a new application,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/064,"Common Road, Low Moor",415149.4788,428697.964,,1.25,not owned by a public authority,,pending decision,,,,34,,45,,A developer is progressing proposals to bring the site forward and an application is pending on part of the site for 20 units.,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/065,"Lingdale Road, Woodside",414607.6804,428530.592,,0.61,owned by a public authority,,not permissioned,,,,23,,28,,"The site has no recent planning, but it remains suitable for residential development and is available",01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/068,"Legrams Lane/Northside Terrace, Lidget Green",413990.0825,432532.7378,,0.46,not owned by a public authority,,pending decision,,,,17,,21,,A new application has been submitted and is pending consideration,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/072,"Manorley Lane, Woodside",413240.6162,428965.0576,,0.37,not owned by a public authority,,permissioned,,,,20,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/074,"Huddersfield Road, Odsal",415689.2738,429511.794,,0.18,not owned by a public authority,,permissioned,,,,9,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/075,"Scholemoor Road, Lidget Green",413731.9344,432285.606,,0.14,unknown ownership,,not permissioned,,,,6,,7,,Permission for 14 units has now expired. Owners current intentions are not known but the site could still forward with a new application. The sitefor at least 6 units,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/081,"Pannal Street, Great Horton",414012.9531,431237.3895,,0.87,not owned by a public authority,,permissioned,,,,24,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/083,"Paradise Fold, Great Horton",413258.3056,431842.4426,,0.21,unknown ownership,,not permissioned,,,,6,,8,,Site which had permission for residential use but this has now expired. The site is suitable for at least 6 homes,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/085,Legrams Lane/Archibald Street,415081.8787,432945.3971,,0.03,not owned by a public authority,,permissioned,,,,8,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/095,Paternoster Square Great Horton,414306.8388,431618.1072,,0.06,not owned by a public authority,,permissioned,,,,6,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/098,"Harris Court Mill, Great Horton Road, Great Horton",414191.8845,431441.4734,,0.57,not owned by a public authority,,not permissioned,,,,52,,129,,The site/building has received recent development interest and an applcation is expected in the near future,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/105,"Clover Street/Haycliffe Road, Wibsey",414625.9197,431077.023,,0.22,unknown ownership,,not permissioned,,,,9,,11,,The site was suggested by the local community and is only in part use. The owner and their intentions are not known but the site is considered to be developable for at least 9 homes,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/113,"Newall Street/Bottomley Street Off Manchester Road, Little Horton",415904.3168,431678.4236,,0.81,mixed ownership,,pending decision,,,,30,,36,,Part of the site has a pending application for conversion. The whole site is underused and redevelopment to residential/mixed use would be appropriate,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/115,Land West Of 67 Bradford Road Clayton,412856.9532,432002.2938,,0.17,not owned by a public authority,,permissioned,,,,6,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/119,"Former Odsal Clinic 55 Odsal Road, Odsal",415573.7162,429929.8066,,0.21,unknown ownership,,not permissioned,,,,6,,8,,Building with expired permission. The site could be redeveloped to at least 6 homes,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/122,"Church Street, Buttershaw",413466.382,429221.4709,,0.13,unknown ownership,,not permissioned,,,,5,,5,,Site had outline permission for 5 homes which has now expired. The site is available but could still accommodate at least 5 homes,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/126,"Daily Court, Little Horton",414935.405,431209.221,,0.62,not owned by a public authority,,permissioned,,,,34,,0,,details have been submitted and approved,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/130,"Little Horton Lane, Little Horton",415563.8529,431609.2819,,0.15,not owned by a public authority,,permissioned,,,,14,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/131,"Sawrey Place, Little Horton",415848.9119,432541.3581,,0.09,unknown ownership,,not permissioned,,,,5,,5,,Site with expired permission for 5 terraced houses. The site can accommodate at least 5 units,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/134,"Meadway, Wibsey",413912.5665,428663.1553,,0.23,unknown ownership,,not permissioned,,,,6,,7,,Site with expired permission. The site is available.,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/140,"The Prince of Wales Inn, 244 Bowling Old Lane",416169.7025,431333.5256,,0.08,not owned by a public authority,,permissioned,,,,6,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/141,"Hastings Street/Broadway Avenue, Little Horton",415538.9415,430887.3612,,0.05,not owned by a public authority,,permissioned,,,,5,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SW/147,"Grafton Street, Little Horton",416122.7963,432320.222,,0.85,owned by a public authority,,permissioned,,,,46,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,TH/012,"Dole and Prospect Mills, Thornton Road, Thornton",410143.1473,432604.3397,,1.21,not owned by a public authority,,not permissioned,,,,45,,54,,Cleared site following fire. The owner intends bringing the site forward for development,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,TH/015,"James Street, Thornton",409665.5763,432924.4176,,0.33,unknown ownership,,not permissioned,,,,13,,16,,Remaining part of a development site containing land and derlelict mill building. The site remains available. A new application is likely to be necessary,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,TH/018,"Old Road, Thornton",410812.0114,432923.2512,,0.29,not owned by a public authority,,not permissioned,,,,15,,28,,"Applications have been submitted to redevelop the site for upto 20 units, but no permission is yet in place.",01/11/2017,01/11/2017,,,
